0.39476  	0.07762  	-0.4071  	0.04679  	-0.0345  	0.25665  	-0.3245  	0.68234  	0.69669  	0.14393  	0.62210  	-0.0409  	-0.2317  	-1.1556  	-1.0761  	0.52478  	0.25265  	0.25803  	0.64060  	0.23660  	0.33273  	1.23203  	0.31730  	-0.0042  	0.73017  	-0.2252  	0.46091  	-0.3298  	-0.3657  	-0.0432  	-0.3010  	0.30184  	0.18464  	-0.0830  	0.27014  	0.05724  	0.51407  	-0.0568  	-0.1167  	0.39761  	-0.3812  	-0.2124  	0.04000  	-0.1599  	-0.1427  	-0.0037  	-0.0193  	0.03304  	0.03763  	-0.0895  	-0.0707  	-0.0295  	-0.0059  	-0.0226  	-0.0012  	0.03957  	0.03670  	0.01656  	-0.0162  	-0.0150  	0.00795  	0.04617  	0.01079  	0.01470  	-0.1761  	-0.0534  	0.11196  	0.00161  	0.02193  	0.71240  	
0.39476  	0.07762  	-0.4071  	0.04679  	-0.0345  	0.25665  	-0.3245  	0.68234  	0.69669  	0.14393  	0.62210  	-0.0409  	-0.2317  	-1.1556  	-1.0761  	0.52478  	0.25265  	0.25803  	0.64060  	0.23660  	0.33273  	1.23203  	0.31730  	-0.0042  	0.73017  	-0.2252  	0.46091  	-0.3298  	-0.3657  	-0.0432  	-0.3010  	0.30184  	0.18464  	-0.0830  	0.27014  	0.05724  	0.51407  	-0.0568  	-0.1167  	0.39761  	-0.3812  	-0.2124  	0.04000  	-0.1599  	-0.1427  	-0.0037  	-0.0193  	0.03304  	0.03763  	-0.0895  	-0.0707  	-0.0295  	-0.0059  	-0.0226  	-0.0012  	0.03957  	0.03670  	0.01656  	-0.0162  	-0.0150  	0.00795  	0.04617  	0.01079  	0.01470  	-0.1781  	-0.0527  	0.11397  	0.00036  	0.02271  	0.71555  	
0.39476  	0.07762  	-0.4071  	0.04679  	-0.0345  	0.25665  	-0.3245  	0.68234  	0.69669  	0.14393  	0.62210  	-0.0409  	-0.2317  	-1.1556  	-1.0761  	0.52478  	0.25265  	0.25803  	0.64060  	0.23660  	0.33273  	1.23203  	0.31730  	-0.0042  	0.73017  	-0.2252  	0.46091  	-0.3298  	-0.3657  	-0.0432  	-0.3010  	0.30184  	0.18464  	-0.0830  	0.27014  	0.05724  	0.51407  	-0.0568  	-0.1167  	0.39761  	-0.3812  	-0.2124  	0.04000  	-0.1599  	-0.1427  	-0.0037  	-0.0193  	0.03304  	0.03763  	-0.0895  	-0.0707  	-0.0295  	-0.0059  	-0.0226  	-0.0012  	0.03957  	0.03670  	0.01656  	-0.0162  	-0.0150  	0.00795  	0.04617  	0.01079  	0.01470  	-0.1797  	-0.0523  	0.11551  	-0.0007  	0.02325  	0.71833  	
0.39476  	0.07762  	-0.4071  	0.04679  	-0.0345  	0.25665  	-0.3245  	0.68234  	0.69669  	0.14393  	0.62210  	-0.0409  	-0.2317  	-1.1556  	-1.0761  	0.52478  	0.25265  	0.25803  	0.64060  	0.23660  	0.33273  	1.23203  	0.31730  	-0.0042  	0.73017  	-0.2252  	0.46091  	-0.3298  	-0.3657  	-0.0432  	-0.3010  	0.30184  	0.18464  	-0.0830  	0.27014  	0.05724  	0.51407  	-0.0568  	-0.1167  	0.39761  	-0.3812  	-0.2124  	0.04000  	-0.1599  	-0.1427  	-0.0037  	-0.0193  	0.03304  	0.03763  	-0.0895  	-0.0707  	-0.0295  	-0.0059  	-0.0226  	-0.0012  	0.03957  	0.03670  	0.01656  	-0.0162  	-0.0150  	0.00795  	0.04617  	0.01079  	0.01470  	-0.1808  	-0.0522  	0.11659  	-0.0018  	0.02353  	0.72076  	
0.39476  	0.07762  	-0.4071  	0.04679  	-0.0345  	0.25665  	-0.3245  	0.68234  	0.69669  	0.14393  	0.62210  	-0.0409  	-0.2317  	-1.1556  	-1.0761  	0.52478  	0.25265  	0.25803  	0.64060  	0.23660  	0.33273  	1.23203  	0.31730  	-0.0042  	0.73017  	-0.2252  	0.46091  	-0.3298  	-0.3657  	-0.0432  	-0.3010  	0.30184  	0.18464  	-0.0830  	0.27014  	0.05724  	0.51407  	-0.0568  	-0.1167  	0.39761  	-0.3812  	-0.2124  	0.04000  	-0.1599  	-0.1427  	-0.0037  	-0.0193  	0.03304  	0.03763  	-0.0895  	-0.0707  	-0.0295  	-0.0059  	-0.0226  	-0.0012  	0.03957  	0.03670  	0.01656  	-0.0162  	-0.0150  	0.00795  	0.04617  	0.01079  	0.01470  	-0.1816  	-0.0524  	0.11720  	-0.0027  	0.02355  	0.72282  	
0.39476  	0.07762  	-0.4071  	0.04679  	-0.0345  	0.25665  	-0.3245  	0.68234  	0.69669  	0.14393  	0.62210  	-0.0409  	-0.2317  	-1.1556  	-1.0761  	0.52478  	0.25265  	0.25803  	0.64060  	0.23660  	0.33273  	1.23203  	0.31730  	-0.0042  	0.73017  	-0.2252  	0.46091  	-0.3298  	-0.3657  	-0.0432  	-0.3010  	0.30184  	0.18464  	-0.0830  	0.27014  	0.05724  	0.51407  	-0.0568  	-0.1167  	0.39761  	-0.3812  	-0.2124  	0.04000  	-0.1599  	-0.1427  	-0.0037  	-0.0193  	0.03304  	0.03763  	-0.0895  	-0.0707  	-0.0295  	-0.0059  	-0.0226  	-0.0012  	0.03957  	0.03670  	0.01656  	-0.0162  	-0.0150  	0.00795  	0.04617  	0.01079  	0.01470  	-0.1819  	-0.0529  	0.11735  	-0.0035  	0.02332  	0.72452  	
0.39476  	0.07762  	-0.4071  	0.04679  	-0.0345  	0.25665  	-0.3245  	0.68234  	0.69669  	0.14393  	0.62210  	-0.0409  	-0.2317  	-1.1556  	-1.0761  	0.52478  	0.25265  	0.25803  	0.64060  	0.23660  	0.33273  	1.23203  	0.31730  	-0.0042  	0.73017  	-0.2252  	0.46091  	-0.3298  	-0.3657  	-0.0432  	-0.3010  	0.30184  	0.18464  	-0.0830  	0.27014  	0.05724  	0.51407  	-0.0568  	-0.1167  	0.39761  	-0.3812  	-0.2124  	0.04000  	-0.1599  	-0.1427  	-0.0037  	-0.0193  	0.03304  	0.03763  	-0.0895  	-0.0707  	-0.0295  	-0.0059  	-0.0226  	-0.0012  	0.03957  	0.03670  	0.01656  	-0.0162  	-0.0150  	0.00795  	0.04617  	0.01079  	0.01470  	-0.1818  	-0.0536  	0.11703  	-0.0042  	0.02284  	0.72585  	
0.39476  	0.07762  	-0.4071  	0.04679  	-0.0345  	0.25665  	-0.3245  	0.68234  	0.69669  	0.14393  	0.62210  	-0.0409  	-0.2317  	-1.1556  	-1.0761  	0.52478  	0.25265  	0.25803  	0.64060  	0.23660  	0.33273  	1.23203  	0.31730  	-0.0042  	0.73017  	-0.2252  	0.46091  	-0.3298  	-0.3657  	-0.0432  	-0.3010  	0.30184  	0.18464  	-0.0830  	0.27014  	0.05724  	0.51407  	-0.0568  	-0.1167  	0.39761  	-0.3812  	-0.2124  	0.04000  	-0.1599  	-0.1427  	-0.0037  	-0.0193  	0.03304  	0.03763  	-0.0895  	-0.0707  	-0.0295  	-0.0059  	-0.0226  	-0.0012  	0.03957  	0.03670  	0.01656  	-0.0162  	-0.0150  	0.00795  	0.04617  	0.01079  	0.01470  	-0.1813  	-0.0557  	0.11597  	-0.0041  	0.02110  	0.72381  	
0.39459  	0.07757  	-0.4073  	0.04685  	-0.0348  	0.25633  	-0.3245  	0.68223  	0.69703  	0.14403  	0.62221  	-0.0407  	-0.2317  	-1.1556  	-1.0763  	0.52486  	0.25270  	0.25807  	0.64050  	0.23664  	0.33271  	1.23210  	0.31711  	-0.0043  	0.73022  	-0.2251  	0.46062  	-0.3294  	-0.3656  	-0.0432  	-0.3008  	0.30180  	0.18473  	-0.0831  	0.27010  	0.05712  	0.51394  	-0.0569  	-0.1167  	0.39764  	-0.3810  	-0.2125  	0.04012  	-0.1600  	-0.1427  	-0.0037  	-0.0193  	0.03298  	0.03762  	-0.0894  	-0.0707  	-0.0295  	-0.0059  	-0.0226  	-0.0012  	0.03958  	0.03665  	0.01657  	-0.0162  	-0.0149  	0.00795  	0.04620  	0.01075  	0.01472  	-0.1812  	-0.0573  	0.11445  	-0.0046  	0.02033  	0.71966  	
0.39272  	0.05903  	-0.4370  	0.16847  	0.07017  	0.27166  	-0.3113  	0.66089  	0.66991  	0.17275  	0.50015  	-0.0420  	-0.1938  	-1.0871  	-1.0362  	0.51380  	0.24121  	0.27879  	0.64641  	0.27055  	0.24882  	1.23800  	0.26399  	-0.0285  	0.79354  	-0.2314  	0.43304  	-0.2395  	-0.2467  	-0.0105  	-0.3292  	0.28519  	0.18283  	-0.0755  	0.24382  	0.08892  	0.42280  	-0.0886  	-0.0802  	0.42775  	-0.3916  	-0.2024  	0.03601  	-0.1449  	-0.1383  	-0.0025  	-0.0215  	0.04047  	0.03537  	-0.0936  	-0.0669  	-0.0304  	-0.0090  	-0.0286  	-0.0004  	0.03686  	0.03778  	0.01372  	-0.0198  	-0.0210  	0.00938  	0.04182  	0.00988  	0.01383  	-0.1794  	-0.0590  	0.11255  	-0.0053  	0.01977  	0.72137  	
0.36763  	0.02953  	-0.5095  	0.22818  	0.11755  	0.24607  	-0.3140  	0.63108  	0.65145  	0.16921  	0.42757  	-0.0515  	-0.1728  	-1.0676  	-0.9826  	0.48065  	0.23522  	0.28812  	0.63768  	0.28817  	0.21539  	1.24987  	0.23463  	-0.0427  	0.84270  	-0.2313  	0.43229  	-0.2078  	-0.1674  	0.01203  	-0.3405  	0.27386  	0.16896  	-0.0692  	0.23548  	0.10928  	0.38810  	-0.1019  	-0.0604  	0.44872  	-0.4013  	-0.1955  	0.02546  	-0.1436  	-0.1332  	-0.0034  	-0.0230  	0.04370  	0.03554  	-0.0972  	-0.0655  	-0.0298  	-0.0096  	-0.0322  	0.00162  	0.03660  	0.03846  	0.01205  	-0.0154  	-0.0186  	0.00782  	0.03851  	0.00790  	0.01645  	-0.1776  	-0.0599  	0.11059  	-0.0059  	0.01848  	0.73468  	
0.34414  	0.01012  	-0.5725  	0.33897  	0.16313  	0.27559  	-0.3451  	0.60054  	0.62679  	0.13845  	0.32359  	-0.0582  	-0.1264  	-1.0536  	-0.9098  	0.41175  	0.24297  	0.28905  	0.61901  	0.28853  	0.16059  	1.27277  	0.21076  	-0.0278  	0.88652  	-0.2317  	0.45431  	-0.1678  	-0.1296  	0.04250  	-0.3377  	0.25903  	0.15230  	-0.0728  	0.23379  	0.12530  	0.33732  	-0.1387  	-0.0362  	0.47489  	-0.4175  	-0.1856  	0.02653  	-0.1532  	-0.1274  	0.00204  	-0.0290  	0.04519  	0.03889  	-0.0871  	-0.0565  	-0.0352  	-0.0104  	-0.0382  	-0.0021  	0.04298  	0.04203  	0.01250  	-0.0103  	-0.0208  	0.00181  	0.04230  	0.00648  	0.01306  	-0.1751  	-0.0618  	0.10892  	-0.0065  	0.01702  	0.74560  	
0.34733  	0.05772  	-0.4678  	0.15221  	0.08339  	0.26528  	-0.3182  	0.63931  	0.64966  	0.18554  	0.43261  	-0.0880  	-0.1955  	-1.0943  	-0.9784  	0.45978  	0.24516  	0.29002  	0.64113  	0.28421  	0.21227  	1.24620  	0.26129  	-0.0328  	0.81854  	-0.2164  	0.45513  	-0.2293  	-0.2052  	0.00095  	-0.3295  	0.28340  	0.16549  	-0.0778  	0.22693  	0.10791  	0.40101  	-0.0974  	-0.0661  	0.44941  	-0.3850  	-0.2035  	0.03900  	-0.1438  	-0.1304  	-0.0044  	-0.0226  	0.04537  	0.04076  	-0.0898  	-0.0642  	-0.0295  	-0.0062  	-0.0298  	0.00092  	0.04199  	0.03951  	0.00924  	-0.0129  	-0.0172  	0.01027  	0.04289  	0.00604  	0.01022  	-0.1727  	-0.0625  	0.10744  	-0.0069  	0.01564  	0.76070  	
0.35186  	0.04022  	-0.4674  	0.12725  	0.06342  	0.22277  	-0.3177  	0.64526  	0.65049  	0.19478  	0.48149  	-0.0617  	-0.2104  	-1.1382  	-1.0535  	0.48402  	0.21798  	0.30748  	0.64665  	0.28906  	0.23049  	1.23526  	0.23737  	-0.0646  	0.82289  	-0.2299  	0.42836  	-0.2132  	-0.1934  	-0.0097  	-0.3193  	0.28797  	0.17585  	-0.0855  	0.20876  	0.11847  	0.40652  	-0.1040  	-0.0743  	0.43206  	-0.3601  	-0.2083  	0.03890  	-0.1529  	-0.1316  	-0.0027  	-0.0179  	0.04463  	0.04102  	-0.0885  	-0.0695  	-0.0320  	-0.0067  	-0.0265  	0.00063  	0.03706  	0.03925  	0.01121  	-0.0105  	-0.0194  	0.00625  	0.04149  	0.01159  	0.00552  	-0.1710  	-0.0634  	0.10660  	-0.0074  	0.01469  	0.76757  	
0.31939  	0.02565  	-0.4943  	0.16946  	0.07779  	0.22647  	-0.3443  	0.62392  	0.65243  	0.17902  	0.43822  	-0.0546  	-0.2015  	-1.1446  	-1.0167  	0.46183  	0.22603  	0.29355  	0.64285  	0.30684  	0.23455  	1.22619  	0.23804  	-0.0602  	0.85219  	-0.2362  	0.41734  	-0.2118  	-0.1855  	0.00354  	-0.3118  	0.28091  	0.16555  	-0.0758  	0.20949  	0.11509  	0.40979  	-0.1048  	-0.0725  	0.43194  	-0.3696  	-0.2008  	0.03302  	-0.1573  	-0.1313  	-0.0018  	-0.0207  	0.04129  	0.03657  	-0.0872  	-0.0692  	-0.0336  	-0.0076  	-0.0272  	0.00177  	0.03690  	0.04178  	0.01102  	-0.0089  	-0.0181  	0.00509  	0.04007  	0.00978  	0.00772  	-0.1704  	-0.0633  	0.10646  	-0.0078  	0.01356  	0.77530  	
0.34337  	-0.0047  	-0.5770  	0.34972  	0.16705  	0.26183  	-0.3348  	0.58907  	0.64331  	0.14057  	0.33135  	-0.0280  	-0.1527  	-1.1280  	-0.9110  	0.42757  	0.22320  	0.28618  	0.62543  	0.31075  	0.18023  	1.25101  	0.20810  	-0.0820  	0.84910  	-0.2258  	0.41532  	-0.1721  	-0.1364  	0.03208  	-0.3385  	0.25946  	0.16108  	-0.0567  	0.23381  	0.10757  	0.35594  	-0.1145  	-0.0404  	0.46016  	-0.3988  	-0.1892  	0.03010  	-0.1534  	-0.1236  	-0.0045  	-0.0264  	0.04269  	0.04003  	-0.0941  	-0.0608  	-0.0341  	-0.0107  	-0.0317  	0.00254  	0.03924  	0.04479  	0.01490  	-0.0121  	-0.0185  	0.00075  	0.04110  	0.00660  	0.01426  	-0.1706  	-0.0637  	0.10673  	-0.0084  	0.01246  	0.78539  	
0.36709  	0.01687  	-0.5415  	0.32342  	0.16188  	0.29874  	-0.3315  	0.60215  	0.64254  	0.13991  	0.33437  	-0.0583  	-0.1539  	-1.1016  	-0.8824  	0.43740  	0.23396  	0.27525  	0.63690  	0.29874  	0.17153  	1.26454  	0.23455  	-0.0473  	0.86362  	-0.2230  	0.42693  	-0.1993  	-0.1524  	0.03804  	-0.3412  	0.25766  	0.14883  	-0.0597  	0.23135  	0.12030  	0.36068  	-0.1174  	-0.0437  	0.46254  	-0.4086  	-0.1852  	0.03180  	-0.1566  	-0.1253  	-0.0025  	-0.0273  	0.04515  	0.03800  	-0.0918  	-0.0616  	-0.0308  	-0.0090  	-0.0308  	0.00234  	0.03931  	0.04216  	0.01619  	-0.0149  	-0.0201  	0.00155  	0.03792  	0.00280  	0.01168  	-0.1726  	-0.0632  	0.10719  	-0.0087  	0.01263  	0.77775  	
