0.24385  	-0.6383  	-0.2652  	0.02010  	0.24169  	0.28389  	-0.8001  	0.22889  	0.25232  	0.24316  	0.67813  	-0.4761  	-0.5099  	-1.0944  	-0.3743  	0.10611  	-0.0654  	-0.1050  	0.28085  	0.56363  	0.37404  	0.53164  	-0.3177  	0.04669  	0.34531  	-0.2551  	0.15495  	-0.1016  	0.11803  	0.10198  	-0.1658  	0.29767  	0.36921  	-0.0204  	0.18122  	0.10249  	0.25897  	-0.0268  	-0.1123  	0.40254  	-0.1966  	-0.0366  	-0.0106  	-0.0850  	-0.0411  	-0.0434  	0.02901  	-0.0875  	-0.0335  	-0.1303  	-0.0772  	-0.0356  	-0.0184  	-0.0185  	-0.0297  	0.02479  	0.01375  	0.02141  	-0.0030  	-0.0067  	-0.0028  	0.02480  	-0.0229  	0.00568  	-0.0588  	-0.3584  	0.04378  	0.00749  	0.02020  	0.10072  	
0.11784  	-0.6605  	-0.3479  	0.01473  	0.29954  	0.19220  	-0.8068  	0.14298  	0.20002  	0.29980  	0.64975  	-0.4590  	-0.5118  	-1.1820  	-0.5110  	0.06396  	-0.0980  	-0.0157  	0.25950  	0.66535  	0.24866  	0.48705  	-0.4129  	-0.0265  	0.35729  	-0.2415  	0.03875  	0.09401  	0.27992  	0.09852  	-0.1710  	0.26190  	0.37816  	-0.0108  	0.12044  	0.17285  	0.12674  	-0.0750  	-0.0506  	0.45341  	-0.1535  	-0.0255  	-0.0173  	-0.0954  	-0.0377  	-0.0420  	0.03430  	-0.0858  	-0.0417  	-0.1289  	-0.0652  	-0.0370  	-0.0190  	-0.0266  	-0.0264  	0.02015  	0.02449  	0.02322  	0.00300  	-0.0136  	-0.0019  	0.01475  	-0.0201  	0.00778  	-0.0550  	-0.3538  	0.04503  	0.00663  	0.02087  	0.08403  	
-0.1066  	-0.7790  	-0.5110  	-0.0554  	0.28866  	0.05283  	-0.8046  	-0.0082  	0.14066  	0.38899  	0.65678  	-0.5106  	-0.5610  	-1.3477  	-0.5962  	0.00069  	-0.0883  	0.06571  	0.26013  	0.73625  	0.05487  	0.49571  	-0.4693  	-0.0861  	0.40783  	-0.2178  	-0.0738  	0.25818  	0.41885  	0.10542  	-0.1440  	0.23563  	0.34802  	-0.0111  	0.02248  	0.26625  	0.01766  	-0.1104  	-0.0383  	0.47209  	-0.1342  	-0.0378  	-0.0185  	-0.0831  	-0.0251  	-0.0460  	0.04286  	-0.0946  	-0.0421  	-0.1332  	-0.0577  	-0.0397  	-0.0187  	-0.0261  	-0.0269  	0.00899  	0.02665  	0.02207  	0.00162  	-0.0115  	-0.0099  	0.01166  	-0.0168  	0.00933  	-0.0518  	-0.3501  	0.04606  	0.00581  	0.02139  	0.06970  	
-0.1576  	-0.7970  	-0.5213  	-0.0966  	0.28093  	0.04170  	-0.8170  	-0.0341  	0.13607  	0.39226  	0.63423  	-0.5396  	-0.5731  	-1.3729  	-0.6458  	0.02973  	-0.0858  	0.05495  	0.28069  	0.71978  	0.05311  	0.48941  	-0.4839  	-0.0950  	0.43484  	-0.2389  	-0.0393  	0.25439  	0.43736  	0.12958  	-0.1654  	0.25396  	0.32273  	-0.0058  	0.00261  	0.30111  	0.02472  	-0.1076  	-0.0460  	0.47214  	-0.1149  	-0.0438  	-0.0230  	-0.0851  	-0.0273  	-0.0408  	0.03204  	-0.0933  	-0.0485  	-0.1260  	-0.0621  	-0.0382  	-0.0200  	-0.0215  	-0.0257  	0.01287  	0.02161  	0.02310  	0.00619  	-0.0146  	-0.0101  	0.01227  	-0.0202  	0.00530  	-0.0492  	-0.3473  	0.04688  	0.00504  	0.02176  	0.05775  	
-0.1371  	-0.8047  	-0.5075  	-0.0571  	0.27797  	0.07364  	-0.8247  	-0.0465  	0.12735  	0.36351  	0.61749  	-0.5586  	-0.5785  	-1.4158  	-0.6574  	0.03154  	-0.0802  	0.02907  	0.29030  	0.70985  	0.06658  	0.49891  	-0.4682  	-0.0717  	0.44992  	-0.2444  	-0.0130  	0.22618  	0.40489  	0.13887  	-0.1657  	0.26592  	0.31500  	0.00016  	0.02152  	0.31128  	0.04955  	-0.0976  	-0.0625  	0.46203  	-0.1295  	-0.0382  	-0.0311  	-0.0883  	-0.0265  	-0.0415  	0.02778  	-0.0968  	-0.0491  	-0.1244  	-0.0567  	-0.0382  	-0.0182  	-0.0200  	-0.0277  	0.01211  	0.02456  	0.02450  	0.00755  	-0.0146  	-0.0098  	0.00995  	-0.0191  	0.00342  	-0.0470  	-0.3455  	0.04748  	0.00431  	0.02198  	0.04817  	
-0.1878  	-0.8152  	-0.5287  	-0.0929  	0.25669  	0.04934  	-0.8209  	-0.0624  	0.12301  	0.37526  	0.60693  	-0.5704  	-0.5756  	-1.4313  	-0.6779  	0.00777  	-0.0877  	0.04171  	0.28161  	0.70514  	0.02844  	0.49285  	-0.4491  	-0.1007  	0.43455  	-0.2375  	-0.0556  	0.24992  	0.44824  	0.12891  	-0.1542  	0.25661  	0.31511  	0.00058  	-0.0010  	0.31079  	0.01450  	-0.1067  	-0.0445  	0.47118  	-0.1106  	-0.0405  	-0.0263  	-0.0850  	-0.0321  	-0.0441  	0.03318  	-0.0929  	-0.0501  	-0.1265  	-0.0602  	-0.0374  	-0.0181  	-0.0221  	-0.0260  	0.00708  	0.02408  	0.02529  	0.00671  	-0.0143  	-0.0096  	0.01547  	-0.0182  	0.00610  	-0.0455  	-0.3447  	0.04786  	0.00363  	0.02206  	0.04096  	
-0.1678  	-0.8105  	-0.5114  	-0.0733  	0.28423  	0.04964  	-0.8050  	-0.0521  	0.13142  	0.40072  	0.61328  	-0.5470  	-0.5535  	-1.4017  	-0.6841  	0.02320  	-0.1008  	0.04452  	0.26445  	0.74455  	0.00433  	0.49410  	-0.4769  	-0.1127  	0.44699  	-0.2365  	-0.0772  	0.29262  	0.46175  	0.12549  	-0.1547  	0.25071  	0.33169  	0.00756  	-0.0005  	0.31775  	-0.0083  	-0.1156  	-0.0289  	0.47378  	-0.1147  	-0.0368  	-0.0274  	-0.0867  	-0.0294  	-0.0443  	0.03548  	-0.0880  	-0.0435  	-0.1239  	-0.0559  	-0.0377  	-0.0172  	-0.0238  	-0.0264  	0.00811  	0.02520  	0.02409  	0.00465  	-0.0132  	-0.0091  	0.01145  	-0.0178  	0.00673  	-0.0444  	-0.3448  	0.04803  	0.00298  	0.02198  	0.03612  	
-0.1667  	-0.8122  	-0.5069  	-0.0691  	0.30015  	0.04980  	-0.8066  	-0.0625  	0.12532  	0.39862  	0.59434  	-0.5565  	-0.5508  	-1.4157  	-0.6974  	0.04419  	-0.1021  	0.03744  	0.27871  	0.74724  	-0.0038  	0.49646  	-0.4986  	-0.1073  	0.48171  	-0.2452  	-0.0597  	0.29409  	0.46242  	0.13766  	-0.1605  	0.25359  	0.31599  	0.00903  	0.00212  	0.33363  	-0.0034  	-0.1142  	-0.0241  	0.47747  	-0.1242  	-0.0334  	-0.0312  	-0.0907  	-0.0293  	-0.0435  	0.03332  	-0.0855  	-0.0423  	-0.1282  	-0.0545  	-0.0373  	-0.0172  	-0.0224  	-0.0260  	0.00753  	0.02681  	0.02523  	0.00562  	-0.0130  	-0.0104  	0.00751  	-0.0170  	0.00513  	-0.0439  	-0.3467  	0.04804  	0.00304  	0.02075  	0.03847  	
-0.1798  	-0.8108  	-0.5191  	-0.0554  	0.30000  	0.04807  	-0.8005  	-0.0697  	0.12764  	0.40282  	0.58287  	-0.5677  	-0.5569  	-1.4328  	-0.6872  	0.02731  	-0.0973  	0.03166  	0.28273  	0.72575  	-0.0100  	0.50127  	-0.4915  	-0.1063  	0.49981  	-0.2472  	-0.0525  	0.28556  	0.47930  	0.14541  	-0.1660  	0.25441  	0.29939  	0.00666  	-0.0088  	0.33554  	-0.0088  	-0.1102  	-0.0246  	0.48355  	-0.1220  	-0.0367  	-0.0265  	-0.0853  	-0.0311  	-0.0425  	0.03182  	-0.0863  	-0.0432  	-0.1299  	-0.0564  	-0.0380  	-0.0174  	-0.0213  	-0.0256  	0.00707  	0.02686  	0.02582  	0.00716  	-0.0128  	-0.0103  	0.00858  	-0.0166  	0.00483  	-0.0453  	-0.3487  	0.04769  	0.00240  	0.02064  	0.03906  	
-0.1182  	-0.7998  	-0.5268  	-0.0354  	0.34177  	0.07520  	-0.7829  	-0.0673  	0.11567  	0.38744  	0.57363  	-0.5735  	-0.5652  	-1.4571  	-0.6776  	0.04967  	-0.1054  	0.00873  	0.28198  	0.73119  	-0.0055  	0.49768  	-0.5153  	-0.0887  	0.52090  	-0.2540  	0.01811  	0.29159  	0.45306  	0.16137  	-0.1825  	0.26633  	0.29139  	-0.0016  	0.02706  	0.35218  	-0.0010  	-0.1140  	-0.0370  	0.47524  	-0.1568  	-0.0271  	-0.0250  	-0.0905  	-0.0311  	-0.0449  	0.02682  	-0.0934  	-0.0378  	-0.1386  	-0.0500  	-0.0394  	-0.0187  	-0.0245  	-0.0234  	0.00761  	0.03597  	0.02852  	0.00838  	-0.0147  	-0.0166  	0.00389  	-0.0106  	0.00374  	-0.0458  	-0.3520  	0.04718  	0.00166  	0.02070  	0.03508  	
